Id,vid,title,thumbnail,link,duration,tags,view_count,favorite_count,comment_count,up_count,down_count,userid,username,userlink,thumbnail_v2,published,category,state,operation_limit,streamtypes,fetch_time,public_type,paid,bigThumbnail_v2,is_panorama,bigThumbnail,source,appbk_category,down_action_time,is_download,download_linux_time
11434,v_19rrhvkb18,牛人来唱流行歌 《我爱台妹》也可以这样唱,,http://list.iqiyi.com/www/22/22169-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,欢乐精选,,,,2017-08-03 20:51:17,,,,,,iqiyi,搞笑,,0,
11440,v_19rrl437zo,【飞碟一分钟】一分钟告诉你包皮过长怎么办,,http://list.iqiyi.com/www/22/22169-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,欢乐精选,,,,2017-08-03 20:51:17,,,,,,iqiyi,搞笑,,0,
11444,v_19rrn65sko,不要脸脱口秀第40期 如果你是一名撸sir,,http://list.iqiyi.com/www/22/22169-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,欢乐精选,,,,2017-08-03 20:51:17,,,,,,iqiyi,搞笑,,0,
11445,v_19rrn86768,牛人20种风格演绎In The End 逆天歌声震惊网友,,http://list.iqiyi.com/www/22/22169-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,欢乐精选,,,,2017-08-03 20:51:17,,,,,,iqiyi,搞笑,,0,
11446,v_19rrojq6cg,扒神嗨评：出生2天就会走路的神奇婴儿,,http://list.iqiyi.com/www/22/22169-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,欢乐精选,,,,2017-08-03 20:51:17,,,,,,iqiyi,搞笑,,0,
11449,v_19rr9fzz68,没品精选77笑尿！女友装死惊吓男友,,http://list.iqiyi.com/www/22/22169-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,欢乐精选,,,,2017-08-03 20:51:17,,,,,,iqiyi,搞笑,,0,
11450,v_19rrn7fjr4,天津妞犀利吐槽夜半梳头 女主角比影片还恐怖,,http://list.iqiyi.com/www/22/22169-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,欢乐精选,,,,2017-08-03 20:51:17,,,,,,iqiyi,搞笑,,0,
11453,v_19rranktl0,怎么和白羊座相处,,http://list.iqiyi.com/www/22/22169-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,欢乐精选,,,,2017-08-03 20:51:17,,,,,,iqiyi,搞笑,,0,
11455,v_19rrn1zpeg,哪种男孩最容易单身 重庆美女方言总结光棍特征,,http://list.iqiyi.com/www/22/22169-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,欢乐精选,,,,2017-08-03 20:51:17,,,,,,iqiyi,搞笑,,0,
11456,v_19rrnozmpk,上海剩斗女王版《let it go》 剩女也疯狂,,http://list.iqiyi.com/www/22/22169-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,欢乐精选,,,,2017-08-03 20:51:17,,,,,,iqiyi,搞笑,,0,
11558,v_19rr9lctoo,最受韩国人欢迎的中国女星,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:54:57,,,,,,iqiyi,搞笑,,0,
11565,v_19rra9pvao,胡歌得奖好友林依晨现场表白,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:54:57,,,,,,iqiyi,搞笑,,0,
11569,v_19rrm6ertk,杨洋郑爽新剧吻戏甜炸屏幕！,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:54:57,,,,,,iqiyi,搞笑,,0,
11596,v_19rrl77ap8,男子遇车祸后笑脸相迎 只因肇事者是小泽玛莉亚,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:54:58,,,,,,iqiyi,搞笑,,0,
11601,v_19rr6ybrv0,安以轩大婚胡歌大抢风头,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:54:58,,,,,,iqiyi,搞笑,,0,
11604,v_19rr9x9dp0,娱乐圈豪放女星当众邀人摸胸,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:54:58,,,,,,iqiyi,搞笑,,0,
11608,v_19rrlevtrw,好大胆！盘点拍床戏猴急主动的女明星！,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:54:58,,,,,,iqiyi,搞笑,,0,
11642,v_19rr7ifvy8,赵英博凭借后台再次晋级,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:54:59,,,,,,iqiyi,搞笑,,0,
11648,v_19rrabcym4,历届奥斯卡最佳动画片,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:54:59,,,,,,iqiyi,搞笑,,0,
11655,v_19rrkrfj2s,贵圈硅胶假体外露的隆胸女星,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:54:59,,,,,,iqiyi,搞笑,,0,
11671,v_19rrld7cos,美女挑战人体穿孔悬挂极限,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:55:00,,,,,,iqiyi,搞笑,,0,
11681,v_19rrmckwus,娱乐圈情商高得让人吃惊的四大明星,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:55:00,,,,,,iqiyi,搞笑,,0,
11696,v_19rr7w8gzg,《楚乔传》元淳公主曾和杨洋在一起,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:55:00,,,,,,iqiyi,搞笑,,0,
11714,v_19rrb5ec0s,马蓉哭晕！王宝强新恋情曝光,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 20:57:01,,,,,,iqiyi,搞笑,,0,
11731,v_19rr79lisk,黄伟杰大婚却被诗诗小腹抢镜,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11732,v_19rrlugtl8,【羞羞的影评57】当代“烂片之王”黄晓明,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11733,v_19rraroht4,深扒影后周冬雨凄惨身世,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11734,v_19rrmb8q0o,明星拍吻戏时的奇趣轶闻,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11735,v_19rr9pl3tg,调皮！舒淇戏谑自己屁股大了点,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11736,v_19rrbbzxio,逗比爆红?扒贾乃亮等不为人知的富二代明星们,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11739,v_19rra1fo08,除了霍建华，林心如身边的绯闻男友,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11740,v_19rrmcp438,赵丽颖：霸气脑公的自我崛起之路,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11745,v_19rr9pwkw8,杨洋PK鹿晗 谁才是年度最火小鲜肉,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11748,v_19rrlk9d90,美国女孩因肿瘤截肢 换义肢跳芭蕾诠释永不言弃,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11749,v_19rr9w4iv8,赵楚仑祝闻闻窝宠物生活馆开业,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11751,v_19rrm2f2go,谁第一？娱乐圈新晋四小花旦大PK！,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11754,v_19rrl8dn5o,大咖头条 潜规则！揭秘元宵晚会明星出场费,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11756,v_19rrm5uz3g,限韩令的实施究竟给娱乐圈带来了什么,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:15,,,,,,iqiyi,搞笑,,0,
11758,v_19rrm7tfb0,贵圈惨遭朋友出卖的女星,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11767,v_19rr6xz0pk,曝《欢乐颂》主演片酬！王凯只有刘涛的一半？,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11769,v_19rr798sh8,薛之谦有毒！这些段子够我笑一年了哈哈哈,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11774,v_19rra33gzw,因行为恶劣被封杀的明星,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11775,v_19rrast25o,2017最万众期待的古装大剧,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11776,v_19rr9v59tw,2017年热门新剧都在这里,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11777,v_19rr9l2rwc,俄罗斯一女明星扯掉硅胶嘴唇视频吓坏粉丝,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11778,v_19rrleud4g,大咖头条 红兴cp!男男基情再次升温,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11779,v_19rrak9zgg,墨女星电视直播出丑 跳舞不慎甩下假发,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11785,v_19rradkfo0,西班牙王后碰上阿根廷第一夫人 谁更惊艳？,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11787,v_19rrau9e1g,中国演员价值榜揭晓！男导演三百万让男星献身,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11814,v_19rrl6gbxw,拍床戏有生理反应的女星,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11815,v_19rrl89bas,清新脱俗！扒关晓彤等90后新人气美女明星,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11816,v_19rr9qi1ig,成龙怒斥某演员耍大牌不敬业,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:16,,,,,,iqiyi,搞笑,,0,
11819,v_19rrb1odpo,【理娱打挺疼】106鹿晗比白百何强在了这个,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:17,,,,,,iqiyi,搞笑,,0,
11823,v_19rrlu0frk,狗仔偷拍女星被关厕所,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:17,,,,,,iqiyi,搞笑,,0,
11826,v_19rrat5mv4,【理娱打挺疼】51谁是娱乐圈最抠门的人,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:17,,,,,,iqiyi,搞笑,,0,
11828,v_19rra54zmo,刘诗诗最新封面大片曝光,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:17,,,,,,iqiyi,搞笑,,0,
11831,v_19rrm3a1ns,奥斯卡为啥要给成龙终身成就奖,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:17,,,,,,iqiyi,搞笑,,0,
11903,v_19rr775xa0,美国电视剧集《蝙蝠侠》演员逝世 享年88岁,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:18,,,,,,iqiyi,搞笑,,0,
11904,v_19rr7tp600,【理娱打挺疼】148牛！ 张一山又被赞演技！,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:18,,,,,,iqiyi,搞笑,,0,
11905,v_19rr7sxs7s,【理娱打挺疼】149黄晓明宋茜上古虐恋神展开,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:18,,,,,,iqiyi,搞笑,,0,
11906,v_19rr70ave8,玩命复出？刘德华坠马后筹备演唱会,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:00:18,,,,,,iqiyi,搞笑,,0,
11907,v_19rraalkx4,扒一扒陈伟霆的家庭背景,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11908,v_19rradc5wg,【理娱打挺疼】63 三生三世PK大唐荣耀,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11909,v_19rr9c8dpk,成龙奥斯卡终身成就奖感言,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11910,v_19rrlk9bmc,吴亦凡：一定要雨露均沾　别不听！,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11911,v_19rradr31c,扒一扒杨钰莹的恋情,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11912,v_19rrab6r3k,扒一扒明星助理的辛酸,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11913,v_19rra7z8s0,刘诗诗何时生宝宝？他给出了答案,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11914,v_19rraf7gvs,惊呆！李维嘉重走宝强路 经纪人骗车骗房还骗妻,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11915,v_19rrkwvdks,死侍演员瑞安·雷诺兹爆料死侍训练秘密,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11916,v_19rra641gk,泰国女模因火辣身材走红 网友直呼受不了,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11917,v_19rrkptqg4,揭女星最性感的身体部位,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11918,v_19rr983mv4,谢娜为什么打压吴昕 张一山的一句话道出了内幕,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11919,v_19rrbalwo4,跑男cos葫芦娃遭起诉网友叫屈 郑爽公开怼娜扎,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11920,v_19rr9xnofo,揭秘！四大天王为何只有他拒绝上春晚,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11921,v_19rr9uidj4,《孤芳不自赏》抠像引话题,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11922,v_19rrkc0cks,歌手毛宁因吸毒被抓 曾唱《涛声依旧》,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11923,v_19rrl0j52w,深扒奶茶妹妹的坎坷情路,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11924,v_19rr9gl0eg,杨颖李易峰斩获百花奖有黑幕？,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11925,v_19rrau2u4c,【理娱打挺疼】104《ztj》的男主打开方式,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11926,v_19rra1x9f8,李晨情史混乱 历任前女友只有她整容失败,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11927,v_19rrknffx0,《娱乐有机物》第14期；张晋最懂蔡少芬,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11928,v_19rrlvu77c,陈冠希复出竟是因为周杰伦,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11929,v_19rrkn8kcw,《娱乐有机物》第8期 还珠格格赵薇和CP们,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11930,v_19rrm9fzgo,开扒贵圈明星那些深藏不露的纹身,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11931,v_19rr9xsmfc,李冰冰恋情曝光!任泉醋意大发,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11932,v_19rrl0b5oo,柳岩首当伴娘被整！扒美得成仙的明星伴娘！,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11933,v_19rrak56yg,那些离婚之前秀恩爱的明星情侣,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11934,v_19rr9h8e90,小幸运！偶遇郑爽杨洋,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:19,,,,,,iqiyi,搞笑,,0,
11961,v_19rra55944,够拼!柳岩坐挖掘机卖力宣传,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:20,,,,,,iqiyi,搞笑,,0,
11962,v_19rra8y7tw,张伦硕蔡国庆超越蓝宇cp 情史大揭秘,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:20,,,,,,iqiyi,搞笑,,0,
11963,v_19rrlfu39s,第二春？扒离婚后更吃香的女明星！,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:20,,,,,,iqiyi,搞笑,,0,
11964,v_19rra7yvyw,王凯从娘娘腔到男神的进化史,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:20,,,,,,iqiyi,搞笑,,0,
11965,v_19rrku89ew,惨遭男星咸猪手的女星们,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:20,,,,,,iqiyi,搞笑,,0,
11966,v_19rra4pusk,盘点元彪为什么不红原因,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:20,,,,,,iqiyi,搞笑,,0,
11967,v_19rracb32w,虐心！郑爽抽烟爆粗口真相,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:21,,,,,,iqiyi,搞笑,,0,
11968,v_19rrae5rp0,深扒何洁离婚后的生活,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:21,,,,,,iqiyi,搞笑,,0,
11969,v_19rrl14sj0,井柏然付辛博差距大！扒同组合不同命运的明星,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:21,,,,,,iqiyi,搞笑,,0,
11970,v_19rrlpqmv4,女人不坏男人不爱！影视剧中那些坏女人,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:21,,,,,,iqiyi,搞笑,,0,
11971,v_19rra9jeik,西班牙女主持节目中喝黑暗液体狂吐不止,,http://list.iqiyi.com/www/22/29115-------------11-1-2-iqiyi-1-.html,0,,0,0,0,0,0,,,,,,娱乐八卦,,,,2017-08-03 21:02:21,,,,,,iqiyi,搞笑,,0,
